,agency,uploaded_on,value,uploaded_dt,dt_scrape,description
8570,USAID,2/11/2025,15000000.0,2025-02-11,2025-03-18-2217,USAID'S RESPONSIVE LOCAL GOVERNANCE ACTIVITY
8764,DEPARTMENT OF EDUCATION,2/18/2025,6250000.0,2025-02-18,2025-03-18-2217,"COMPREHENSIVE CENTERS PROGRAM, ABSOLUTE PRIORITY 2 - REGION 12 (PACIFIC 1)"
8776,ENVIRONMENTAL PROTECTION AGENCY,2/22/2025,8000000.0,2025-02-22,2025-03-18-2217,DIRECT AND COUNTER-CYCLICAL PAYMENTS PROGRAM: TO PROVIDE INCOME SUPPORT TO ELIGIBLE PRODUCERS OF COVERED COMMODITIES.
8778,ENVIRONMENTAL PROTECTION AGENCY,2/22/2025,5000000.0,2025-02-22,2025-03-18-2217,"DESCRIPTION:THE AGREEMENT PROVIDES FUNDING TO NATIONAL WILDLIFE FEDERATION (NWF). SPECIFICALLY, NWF WILL WORK WITH CORE PARTNERS (UMD CEEJH AND UMD EFC) TO DESIGN, OPERATE, AND LEAD A MID-ATLANTIC THRIVING COMMUNITIES HUB (MATCH) TO BE AN ENVIRONMENTAL JUSTICE THRIVING COMMUNITIES TECHNICAL ASSISTANCE CENTER FOR EPA REGION 3, SERVING THE STATES OF DE, MD, PA, VA, AND WV, AS WELL AS THE DISTRICT OF COLUMBIA. NWF WILL WORK CLOSELY WITH MULTIPLE COMMUNITY-BASED PARTNERS AS CORE PARTNERS SELECTED DUE TO THEIR EXPERIENCE AND EXPERTISE IN ENVIRONMENTAL AND ENERGY JUSTICE WORK. THIS ACTION PARTIALLY FUNDS THE GRANT IN THE AMOUNT OF $4,000,000. FEDERAL FUNDS IN THE AMOUNT OF $8,000,000 ARE CONTINGENT UPON AVAILABILITY OF ADDITIONAL FUNDING. ACTIVITIES:USING CORE PARTNERS AND COMMUNITY-BASED HUBS, THIS PROJECT WILL PROVIDE OUTREACH TO COMMUNITIES IN NEED OF TECHNICAL ASSISTANCE AND INCREASE CAPACITY AND KNOWLEDGE RELATED TO ENVIRONMENTAL AND ENERGY JUSTICE CONCERNS. SUBRECIPIENT:CORE PARTNERS NATIONAL WILDLIFE FEDERATION, UNIVERSITY OF MARYLAND CENTER FOR COMMUNITY ENGAGEMENT, ENVIRONMENTAL JUSTICE, AND HEALTH (CEEJH) AND UNIVERSITY OF MARYLAND ENVIRONMENTAL FINANCE CENTER (EFC), WILL DESIGN, OPERATE AND LEAD A MID- ATLANTIC THRIVING COMMUNITIES HUB (MATCH) TO BE AN ENVIRONMENTAL JUSTICE THRIVING COMMUNITIES TECHNICAL ASSISTANCE CENTER FOR EPA REGION 3, SERVING THE STATES OF DE, MD, PA, VA, AND WV AND DC. NWF WILL WORK CLOSELY WITH MULTIPLE COMMUNITY-BASED PARTNERS AS CORE PARTNERS SELECTED DUE TO THEIR EXPERIENCE AND EXPERTISE IN ENVIRONMENTAL AND ENERGY JUSTICE WORK. USING A 'HUB' APPROACH, THE CORE PARTNERS (1 SUBAWARD FOR UMD) WILL ACT AS 'CORE HUBS', AND THE COMMUNITY-BASED 'HUBS' (10 SUBAWARDS) WILL ALLOW FOR SERVICE DELIVERY TO BE MORE ACCESSIBLE TO POTENTIAL PROGRAM PARTICIPANTS, BOTH GEOGRAPHICALLY AS WELL AS CULTURALLY, DUE TO THEIR ON-THE-GROUND COMMUNITY PRESENCE. OUTCOMES:THE EXPECTED OUTCOMES OF THIS PROJECT INCLUDE: GAINED KNOWLEDGE AND SKILLS NEEDED TO UNDERSTAND AND ASSESS ENVIRONMENTAL AND ENERGY JUSTICE ISSUES AND TO ENGAGE POLICYMAKERS, GOVERNMENT AGENCIES, AND INDUSTRY; AND AN INCREASE IN FINANCIAL, TECHNICAL, AND INSTITUTIONAL KNOWLEDGE, RESOURCES, AND SKILLS TO ASSESS, DESIGN, IMPLEMENT, MAINTAIN, AND PAY FOR ENVIRONMENTAL AND ENERGY JUSTICE RELATED PROJECTS. THE INTENDED BENEFICIARIES INCLUDE COMMUNITIES THAT ARE UNDERSERVED, OVERBURDENED, RESOURCE-CONSTRAINED, AND RURAL IN ALL REGION 3 AREAS: DE, MD, PA, VA, WV, AND DC."
8779,ENVIRONMENTAL PROTECTION AGENCY,2/22/2025,500000.0,2025-02-22,2025-03-18-2217,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING UNDER THE INFLATION REDUCTION ACT (IRA) TO NUEVA ESPERANZA, INC. THE RECIPIENT AND ITS PARTNERS IN THE HUNTING PARK COMMUNITY-LED CLIMATE RESILIENCE AND EMPOWERMENT PROJECT WILL BUILD THE CAPACITY OF RESIDENTS, LEADERS AND NEIGHBORHOOD INFRASTRUCTURE TO IMPROVE THE CLIMATE RESILIENCY OF THE HUNTING PARK (HP) NEIGHBORHOOD IN PHILADELPHIA, PA, AGAINST THE DISPROPORTIONATE HEALTH AND ECONOMIC IMPACTS OF HEAT IN THE COMMUNITY. ACTIVITIES:THE ACTIVITIES INCLUDE BUILDING TREE COVER; TRAININGS FOR COMMUNITY MEMBERS; DISTRIBUTING EXTREME HEAT MITIGATION TRAINING AND TOOLS TO RESIDENTS; FACILITATING COMMUNITY DIALOGUE; FORMALIZING A COMMUNITY-DRIVEN ENVIRONMENTAL POLICY PLATFORM; AND COMPLETING A HEALTH IMPACT ASSESSMENT. SUBRECIPIENT:HUNTING PARK GREEN WILL RECEIVE A SUBAWARD OF $75,051 TO COLLABORATE ON OUTREACH; CO-MANAGE TREE STEWARDSHIP AND TRAINING; AND FACILITATE COMMUNITY CONVERSATIONS. AS I PLANT THE SEED WILL RECEIVE A SUBAWARD OF $57,099 TO COLLABORATE ON OUTREACH AND FACILITATE COMMUNITY CONVERSATIONS. HUNTING PARK NEIGHBORHOOD ADVISORY COMMITTEE WILL RECEIVE A SUBAWARD OF $53,007 TO LEAD WEATHERIZATION TRAINING. HUNTING PARK COMMUNITY SOLAR INITIATIVE WILL RECEIVE A SUBAWARD OF $35,979 TO DELIVER SOLAR PANEL INSTALLATION TRAINING TO HP RESIDENTS. PENNSYLVANIA HORTICULTURAL SOCIETY WILL RECEIVE A SUBAWARD OF $42,000 TO DELIVER TREES, TREE PLANTINGS AND MAINTENANCE TRAINING; AND PROVIDE INSIGHTS ON ENVIRONMENTAL IMPACT.OUTCOMES:THE ANTICIPATED DELIVERABLES INCLUDE ADDITIONAL TREES IN HP; TRAININGS IN TREE MAINTENANCE, CLIMATE CHANGE, COMMUNITY ORGANIZING, HEAT SAFETY, AND SOLAR PANEL INSTALLATION; DISTRIBUTION OF COOLING KITS AND INSTALLED AIR CONDITIONERS WITH WEATHERIZATION KITS AND WORKSHOPS; HP CLIMATE JUSTICE PLATFORM; HEALTH IMPACT ASSESSMENT TO GAUGE EXISTING HEALTH DISPARITIES AND SPECIFIC HEALTH CHALLENGES; AND INSIGHTS GAINED FOR NEIGHBORHOODS ENGAGING IN COMMUNITY-DRIVEN CLIMATE CHANGE. THE EXPECTED OUTCOMES INCLUDE VIABLE TREE CANOPY; INCREASED COMMUNITY KNOWLEDGE AND COMMUNITY SKILLS; IMPROVED BLOCK-LEVEL AND HOUSING HVAC CONDITIONS AND INDOOR AIR QUALITY; AND DECREASED RATES OF HEAT STROKE, HEAT EXHAUSTION AND ASTHMA. OTHER OUTCOMES INCLUDE INCREASED COMMUNITY COHESION; IMPROVED LEVERAGING OF CITY-PRIVATE RESOURCES; GRADUAL REDUCTION IN THE NEIGHBORHOOD HEAT INDEX; AND MODELING FOR OTHER CLIMATE VULNERABLE NEIGHBORHOODS. THE INTENDED BENEFICIARIES INCLUDE CURRENT AND FUTURE RESIDENTS OF HUNTING PARK."
8869,DEPARTMENT OF STATE,2/26/2025,199999.0,2025-02-26,2025-03-18-2217,No description currently available
8886,DEPARTMENT OF STATE,2/26/2025,7250000.0,2025-02-26,2025-03-18-2217,No description currently available
8890,DEPARTMENT OF STATE,2/26/2025,7000000.0,2025-02-26,2025-03-18-2217,No description currently available
8911,DEPARTMENT OF STATE,2/26/2025,5800000.0,2025-02-26,2025-03-18-2217,No description currently available
8922,DEPARTMENT OF STATE,2/26/2025,15000.0,2025-02-26,2025-03-18-2217,"THROUGH TRAINING AND MENTORSHIP, PROMOTE NONDISCRIMINATION AND EQUITY IN THE PROCESS OF PROFESSIONAL INCLUSION AND EDUCATIONAL AND DEVELOPMENT OPPORTUNITY FOR ORPHAN GIRLS AND WOMEN IN BRASOV, ROMANIA."
8925,DEPARTMENT OF STATE,2/26/2025,7000.0,2025-02-26,2025-03-18-2217,"BUILD SOCIETAL RESILIENCE AND CREATING SOCIAL IMPACT THROUGH THE ARTS BY EMPHASIZING YOUTH EMPOWERMENT, ELDER PARTICIPATION, AND THE VALUES OF DEIA IN THE PERFORMING ARTS."
8926,DEPARTMENT OF STATE,2/26/2025,5000000.0,2025-02-26,2025-03-18-2217,"IMPROVE THE EFFICIENCY AND EFFICACY OF THE JUDICIARY IN IN THE REGIONS OF ANTIOQUIA, NARINO, NORTE DE SANTANDER, GUAJIRA, ARAUCA, AND CHOCO IN COLOMBIA TO ADJUDICATE CASES IN CRIMES PRIORITIZED BY THE GOVERNMENT OF COLOMBIA AND THE U.S. GOVERNMENT."
8952,DEPARTMENT OF STATE,2/26/2025,4100000.0,2025-02-26,2025-03-18-2217,No description currently available
8955,DEPARTMENT OF STATE,2/26/2025,4000000.0,2025-02-26,2025-03-18-2217,"INCREASE RESILIENCE AND CAPACITY OF VULNERABLE SYRIAN AND OTHER REFUGEES, REGISTERED AND UNREGISTERED MIGRANTS, AS WELL AS VULNERABLE HOST COMMUNITIES TO MEET BASIC NEEDS, CLAIM THEIR RIGHTS, AND COPE WITH SHOCKS AND STRESSES"
8971,DEPARTMENT OF STATE,2/26/2025,3792500.0,2025-02-26,2025-03-18-2217,"THE GOAL OF THE GLOBAL UGRAD PAKISTAN PROGRAM IS TO PROVIDE ONE ACADEMIC SEMESTER, LEADERSHIP AND PROFESSIONAL DEVELOPMENT OPPORTUNITIES AND CULTURAL EXCHANGE FOR EMERGING PAKISTANI STUDENT LEADERS FROM UNDERREPRESENTED SECTORS IN PAKISTAN."
8974,DEPARTMENT OF STATE,2/26/2025,3750000.0,2025-02-26,2025-03-18-2217,"THIS AWARD SUPPORTS THE CONFRONTING CLIMATE CHANGE THROUGH AWARENESS, RESEARCH, AND ENGINEERING AT AUIB PROJECT."
8987,DEPARTMENT OF STATE,2/26/2025,3500000.0,2025-02-26,2025-03-18-2217,"THE GOAL OF THIS PROGRAM IS TO SUPPORT ASEAN SMES TO INVEST IN DEVELOPING PRODUCTS AND SERVICES THAT CONTRIBUTE TO ACHIEVING CLIMATE CHANGE GOALS IN URBAN SETTINGS. THIS WILL BE DONE BY FOCUSING ON THREE OUTCOME AREAS: KNOWLEDGE, CAPACITY BUILDING, AND P"
9005,DEPARTMENT OF STATE,2/26/2025,3000000.0,2025-02-26,2025-03-18-2217,THE SOMOS H ELLAS PROJECT WILL INCREASE THE LEVEL OF INSTITUTIONAL COORDINATION AND GOVERNANCE TO ADDRESS VIOLENCE AGAINST WOMEN AND GIRLS. THE PROJECT WILL FOCUS ON SIX MUNICIPALITIES IN COUNTRY.
9036,DEPARTMENT OF STATE,2/26/2025,2750000.0,2025-02-26,2025-03-18-2217,"TO IMPROVE THE PROTECTION, SHELTER, HEALTH, AND LIVELIHOODS OF VENEZUELAN AND COLOMBIAN MIGRANTS, REFUGEES, ASYLUM-SEEKERS, AND HOST COMMUNITY MEMBERS, PARTICULARLY FOCUSING ON VULNERABLE AND UNDERSERVED POPULATIONS"
9045,DEPARTMENT OF STATE,2/26/2025,2610000.0,2025-02-26,2025-03-18-2217,RECRUIT AND DEVELOP NEW AND DIVERSE TALENT FOR THE DOS FOREIGN SERVICE
9049,DEPARTMENT OF STATE,2/26/2025,2600000.0,2025-02-26,2025-03-18-2217,"TO PROVIDE GLOBAL CYBER AND DIGITAL POLICY TRAINING TO ESF-ELIGIBLE COUNTRIES JOINTLY SELECTED BY THE IMPLEMENTER AND CDP, OF WHICH SOME MUST BE COUNTRIES OF AFRICA."
9058,DEPARTMENT OF STATE,2/26/2025,25000.0,2025-02-26,2025-03-18-2217,"NEGRAIAR AIMS TO INCREASE THE POLITICAL PRESENCE AND INFLUENCE OF BLACK GIRLS AND WOMEN, ADDRESSING UNDERREPRESENTATION IN POWER SPACES."
9061,DEPARTMENT OF STATE,2/26/2025,2500000.0,2025-02-26,2025-03-18-2217,AWARD TO STRENGTHEN THE EXPERTISE OF ANTI-CORRUPTION DEFENDERS FROM EL SALVADOR THROUGH FELLOWSHIP OPPORTUNITIES AND SMALL GRANTS.
9079,DEPARTMENT OF STATE,2/26/2025,2400000.0,2025-02-26,2025-03-18-2217,WHO'S EMERGENCY RESPONSE AIMS TO REDUCE MORBIDITY AND MORTALITY AMONG ROHINGYA REFUGEES AND THE HOST POPULATION.
9111,DEPARTMENT OF STATE,2/26/2025,2100000.0,2025-02-26,2025-03-18-2217,No description currently available
9130,DEPARTMENT OF STATE,2/26/2025,2000000.0,2025-02-26,2025-03-18-2217,"THE PROPOSED PROGRAM WILL SUPPORT PILOT COURTS IN PAKISTAN TO REDUCE PRETRIAL DETENTION RATES BY DESIGNING, PROCURING, AND PILOTING A CRIMINAL CASE MANAGEMENT SYSTEM AND DELIVERING CAPACITY BUILDING TRAINING ON CRIMINAL CASE MANAGEMENT."
9163,DEPARTMENT OF STATE,2/26/2025,1973359.0,2025-02-26,2025-03-18-2217,No description currently available
9202,DEPARTMENT OF STATE,2/26/2025,1800000.0,2025-02-26,2025-03-18-2217,"TO CREATE OR EXPAND ACCESS TO ONE OR MULTIPLE INTERVENTIONS THAT WILL REDUCE THE OVERUSE AND MISUSE OF PRETRIAL DETENTION, INCLUDING AGAINST MEMBERS OF MARGINALIZED COMMUNITIES IN ONE-TO-TWO PILOT COUNTRIES."
9210,DEPARTMENT OF STATE,2/26/2025,493827.0,2025-02-26,2025-03-18-2217,TO BUILD THE CAPACITY OF BRAZILIAN LAW ENFORCEMENT TO INVESTIGATE RACIALLY OR ETHNICALLY MOTIVATED VIOLENT EXTREMISM (REMVE).
9213,DEPARTMENT OF STATE,2/26/2025,1750000.0,2025-02-26,2025-03-18-2217,"THE GOAL OF THIS PROJECT IS TO ESTABLISH A CAPACITY BUILDING PROGRAM THAT DEVELOPS, REINFORCES, AND ADVANCES BIO-RISK MANAGEMENT PRACTICES IN HIGH-RISK LIVE ANIMAL MARKETS TO PREVENT AND MITIGATE SPILLOVER OF HIGH CONSEQUENCE PATHOGENS."
9224,DEPARTMENT OF STATE,2/26/2025,1700000.0,2025-02-26,2025-03-18-2217,TO INCREASE THE QUALITY AND QUANTITY OF LEGAL AID SERVICES REACHING GHANAIAN CITIZENS.
9240,DEPARTMENT OF STATE,2/26/2025,1600000.0,2025-02-26,2025-03-18-2217,No description currently available
9247,DEPARTMENT OF STATE,2/26/2025,2962960.0,2025-02-26,2025-03-18-2217,"TO FOSTER AND ELEVATE A DIVERSE MOVEMENT OF GIRL-CENTERED CLIMATE ACTION TO LEAD, SHAPE, AND INFORM EQUITABLE, INCLUSIVE CLIMATE POLICIES AND ACTIONS."
9255,DEPARTMENT OF STATE,2/26/2025,1500000.0,2025-02-26,2025-03-18-2217,RECRUIT AND DEVELOP NEW AND DIVERSE TALENT TO BE DSS SPECIAL AGENTS IN THE FOREIGN SERVICE
9272,DEPARTMENT OF STATE,2/26/2025,200000.0,2025-02-26,2025-03-18-2217,"TO IMPLEMENT A U.S. EXCHANGE PROGRAM FOR U.S. EMBASSY BRASILIA FOCUSED ON ""WORKERS' RIGHTS AND EQUITY."""
9286,DEPARTMENT OF STATE,2/26/2025,1480019.0,2025-02-26,2025-03-18-2217,No description currently available
9311,DEPARTMENT OF STATE,2/26/2025,1400000.0,2025-02-26,2025-03-18-2217,"ENCOURAGE UNIVERSITIES TO CREATE DRUG DEMAND REDUCTION PROGRAMS AND PROMOTE DRUG DEMAND REDUCTION WORKFORCE TRAINING AND DDR SYSTEM IMPROVEMENTS GLOBALLY THROUGH UNIVERSITY RESEARCH, EDUCATION, AND EXCHANGE PROGRAMS."
9325,DEPARTMENT OF STATE,2/26/2025,1350000.0,2025-02-26,2025-03-18-2217,GREAT PROGRAM TRAINING AND TECHNICAL ASSISTANCE SUPPORT THROUGHOUT CENTRAL AMERICA (GUATEMALA)
9345,DEPARTMENT OF STATE,2/26/2025,1250000.0,2025-02-26,2025-03-18-2217,THIS PROJECT WILL WORK WITH POLICE FORCES IN CBSI COUNTRIES TO IMPROVE INTERNAL PROCESSES AND PROVIDE MENTORING RESULTING IN BETTER HANDLING OF LOCAL CITIZEN SECURITY CHALLENGES.
9356,DEPARTMENT OF STATE,2/26/2025,1200000.0,2025-02-26,2025-03-18-2217,ADVANCING HUMAN RIGHTS AND GENDER EQUALITY IN MONGOLIAN LAW ENFORCEMENT
9378,DEPARTMENT OF STATE,2/26/2025,1100000.0,2025-02-26,2025-03-18-2217,"NEW AWARD OBLIGATING $1,100,000 IN FUNDING WITH A PERIOD OF PERFORMANCE OF 12 MONTHS, EXPIRING 30 APRIL 2025. SEE TERMS AND CONDITIONS, BUDGET, AND STATEMENT OF OBJECTIVES BELOW."
9391,DEPARTMENT OF STATE,2/26/2025,1050000.0,2025-02-26,2025-03-18-2217,No description currently available
9406,DEPARTMENT OF STATE,2/26/2025,1000000.0,2025-02-26,2025-03-18-2217,TO SUPPORT THE UN HUMAN RIGHTS COUNCIL'S INDEPENDENT INVESTIGATIVE MECHANISM FOR MYANMAR.
9435,DEPARTMENT OF STATE,2/26/2025,987654.0,2025-02-26,2025-03-18-2217,TO ADDRESS GENDER DISCREPANCIES IN THE ENERGY SECTOR LABOR FORCE IN HIGH EMITTING COUNTRIES WITH SIGNIFICANT GENDER GAPS.
9440,DEPARTMENT OF STATE,2/26/2025,987500.0,2025-02-26,2025-03-18-2217,"BRING TOGETHER LAW ENFORCEMENT AND FEMALE COMMUNITY MEMBERS ON BOTH SIDES OF THE SENEGAL-MAURITANIA BORDER TO DEVELOP INCREASED REPORTING, COMMUNITY ENGAGEMENT WITH LOCAL LAW ENFORCEMENT, AND PROMOTE FEMALE PARTICIPATION IN CRITICAL SECURITY DISCUSSION"
9449,DEPARTMENT OF STATE,2/26/2025,986500.0,2025-02-26,2025-03-18-2217,THE PROJECT AIMS TO DEVELOP CAPACITY AND FOSTER A COLLABORATIVE NETWORK OF AN EMERGING GENERATION OF TANZANIAN LEADERS TO ADVANCE TANZANIA'S DEMOCRATIC GOVERNANCE.
9465,DEPARTMENT OF STATE,2/26/2025,950000.0,2025-02-26,2025-03-18-2217,THIS AWARD SUPPORTS THE SUSTAINING ARAB FACT-BASED INDEPENDENT REPORTING (SAFIR) PROJECT.
9484,DEPARTMENT OF STATE,2/26/2025,900000.0,2025-02-26,2025-03-18-2217,"THE GREEN ALLIANCE FOR WOMEN'S ECONOMIC SECURITY IN THE HINDU KUSH HIMALAYA WILL ECONOMICALLY EMPOWER YOUNG WOMEN THROUGH RESILIENT, INCLUSIVE AND SUSTAINABLE ENTERPRISES IN NEPAL, BANGLADESH, AND INDIA."
9502,DEPARTMENT OF STATE,2/26/2025,850000.0,2025-02-26,2025-03-18-2217,THE GOAL OF THIS PROJECT IS TO IMPROVE THE CAPACITY OF THE PODER JUDICIAL RESTORATIVE JUSTICE OFFICE AND THE PUBLIC DEFENDERS' OFFICE TO IMPLEMENT EFFECTIVE JUVENILE RESTORATIVE JUSTICE MECHANISMS AND PROCEDURES THAT PROMOTE YOUTH'S SUCCESSFUL DIVERSION
9518,DEPARTMENT OF STATE,2/26/2025,800000.0,2025-02-26,2025-03-18-2217,"SUSTAINABLE CIVIL SOCIETY CAPACITY BUILDING IN EQUATORIAL GUINEA IS INTENDED TO STRENGTHEN ACCOUNTABLE TRANSPARENT GOVERNANCE, PROMOTE HUMAN RIGHTS AND FUNDAMENTAL FREEDOMS, AND SUPPORT DEMOCRACY PROCESSES AND PROMOTION OF STRONG DEMOCRATIC NORMS IN E.G."
9543,DEPARTMENT OF STATE,2/26/2025,750000.0,2025-02-26,2025-03-18-2217,WORK WITH POLICE FORCES IN CBSI COUNTRIES TO IMPROVE INTERNAL PROCESSES AND PROVIDE MENTORING RESULTING IN BETTER HANDLING OF LOCAL CITIZEN SECURITY CHALLENGES AND MARKED IMPROVEMENTS IN POLICE COMMUNITY RELATIONS.
9556,DEPARTMENT OF STATE,2/26/2025,740740.0,2025-02-26,2025-03-18-2217,"THE PROJECT SEEKS TO EQUIP JOURNALISTS, CIVIL SOCIETY, AND OTHER INFORMATION ACTORS WILL RESOURCES AND KNOWLEDGE TO REPORT SAFELY AND HOLD GOVERNMENT AND INSTITUTIONS ACCOUNTABLE."
9573,DEPARTMENT OF STATE,2/26/2025,700000.0,2025-02-26,2025-03-18-2217,"TO DEVELOP STRATEGIC TRADE CONTROL LEGAL REGULATORY FOUNDATIONS, LICENSING PROCESSES, INDUSTRY OUTREACH, ENFORCEMENT CAPABILITIES, INTERAGENCY COORDINATION, AND/OR INTRA-REGIONAL COLLABORATION."
9614,DEPARTMENT OF STATE,2/26/2025,600000.0,2025-02-26,2025-03-18-2217,THE EMPOWERING YOUTH FOR SUSTAINABLE TOURISM FUTURES PROJECT AIMS TO EMPOWER 100 YOUNG LEADERS FROM ACROSS FIVE MEKONG COUNTRIES TO LEAD INNOVATIVE AND COMMUNITY-BASED SUSTAINABLE TOURISM INITIATIVES AND BUSINESSES.
9623,DEPARTMENT OF STATE,2/26/2025,585438.0,2025-02-26,2025-03-18-2217,No description currently available
9625,DEPARTMENT OF STATE,2/26/2025,583000.0,2025-02-26,2025-03-18-2217,FY 2023 NATIONAL CLEARINGHOUSE ON DISABILITY AND EXCHANGE
9652,DEPARTMENT OF STATE,2/26/2025,525000.0,2025-02-26,2025-03-18-2217,TO DEVELOP AND SUSTAIN U.S. EXPERTISE IN THE COUNTRIES AND LANGUAGES OF EASTERN EUROPE AND EURASIA.
9664,DEPARTMENT OF STATE,2/26/2025,507904.03,2025-02-26,2025-03-18-2217,REDUCE LEAD EXPOSURES FROM OCCUPATIONAL SOURCES TO IMPROVE THE HEALTH OF WORKERS AND THEIR HOUSEHOLDS/ COMMUNITIES IN INDIA.
9668,DEPARTMENT OF STATE,2/26/2025,500000.0,2025-02-26,2025-03-18-2217,INCREASED FOCUS OF RESOURCES ON GENDER MAINSTREAMING AMONG THE EAST ASIA AND PACIFIC REGIONS CYBERSECURITY WORKFORCE WILL LIFT NATIONS OF THE EAST ASIA AND PACIFIC REGION TO HIGHER LEVELS OF CYBERSECURITY CAPACITY
9721,DEPARTMENT OF STATE,2/26/2025,475000.0,2025-02-26,2025-03-18-2217,THIS AWARD SUPPORTS THE LIBYA MEDIA LITERACY TRAINING PROJECT.
9734,DEPARTMENT OF STATE,2/26/2025,450000.0,2025-02-26,2025-03-18-2217,"STABILIZATION, INSTALLATION OF SUPERSTRUCTURE FOR NEW FLOORS AND ROOF, ARREST OF THE MAIN DETERIORATION PROCESSES, AND INITIATION OF CONSERVATION WORK ON THE HISTORIC STONE WALLS."
9758,DEPARTMENT OF STATE,2/26/2025,425000.0,2025-02-26,2025-03-18-2217,No description currently available
9772,DEPARTMENT OF STATE,2/26/2025,400000.0,2025-02-26,2025-03-18-2217,"BOOST THE PARTICIPATION OF MARGINALIZED AND MINORITY COMMUNITIES IN PUBLIC LIFE, THROUGH CULTIVATING AND DEEPEN PROFESSIONAL SKILLSET OF MARGINALIZED & MINORITY FELLOWS AND EXPANDING POLITICAL INCLUSION IN SOMALIA."
9814,DEPARTMENT OF STATE,2/26/2025,350000.0,2025-02-26,2025-03-18-2217,"THE PROJECT ""INVESTIGATIVE NETWORK ALBANIA"" AIMS TO ENHANCE ALBANIAN INVESTIGATIVE JOURNALISM THROUGH A PLATFORM, GRANTS FOR JOURNALISTS, MEDIA SUPPORT, AND AN INTERNATIONAL STUDENT INTERNSHIP PROGRAM WITH BOSTON COLLEGE. OVER 18 MONTHS, IT SEEKS TO FOST"
9826,DEPARTMENT OF STATE,2/26/2025,330000.0,2025-02-26,2025-03-18-2217,No description currently available
9842,DEPARTMENT OF STATE,2/26/2025,300000.0,2025-02-26,2025-03-18-2217,"THE OVERALL GOAL OF THE PROJECT IS TO STRENGTHEN ALBANIAN DEMOCRATIC PROCESSES BY TRANSFORMING MEDIA CONSUMPTION INTO AN ACTIVE AND CRITICAL PROCESS FOR UNIVERSITY STUDENTS AND ALBANIAN CITIZENS, STRENGTHENING THEIR CAPACITIES IN FACING INFORMATION MANIP"
9880,DEPARTMENT OF STATE,2/26/2025,275000.0,2025-02-26,2025-03-18-2217,"THIS PROJECT SUPPORTS THE ADOPTION OF MERCURY-FREE GOLD PROCESSING TECHNOLOGIES IN COTE D'IVOIRE BY DEVELOPING MINE SITE PLANS, FACILITATE MINERS' ACCESS TO THE FORMAL FINANCIAL SECTOR, AND ACCESS TO MERCURY-FREE GOLD PROCESSING TECHNOLOGIES."
9895,DEPARTMENT OF STATE,2/26/2025,250000.0,2025-02-26,2025-03-18-2217,"THE COALITION FOR CLIMATE ENTREPRENEURSHIP FUND (CCEF) WILL DRIVE PROGRAMMING IN A DEDICATED VENUE IN KINGSTON, JAMICA CALLED A CCE HUB. THE CCE HUB WILL BUILD TECHNICAL CAPACITY AND SKILLS AMONG SUSTAINABILITY-FOCUSED FOUNDERS AND STARTUPS."
9933,DEPARTMENT OF STATE,2/26/2025,249000.0,2025-02-26,2025-03-18-2217,"PROVIDE PSYCHOSOCIAL SUPPORT FOR UKRAINIAN REFUGEES IN ESTONIA WHO ARE LIVING WITH HIV, UNDER THE COMPLEMENTARY RESPONSE SMALL GRANTS PROGRAM TO SUPPORT UKRAINIAN REFUGEES."
9952,DEPARTMENT OF STATE,2/26/2025,240000.0,2025-02-26,2025-03-18-2217,FOSTER MEANINGFUL AND EFFECTIVE ENGAGEMENT OF MEN AND BOYS IMPROVING PRACTICES AIMED AT THE PREVENTION OF VIOLENCE AGAINST WOMEN AND PROMOTION OF GENDER EQUALITY IN BELIZE.
9963,DEPARTMENT OF STATE,2/26/2025,225000.0,2025-02-26,2025-03-18-2217,ISOKO PARTNERS AND ITS PARTNERS WILL CREATE A SUSTAINABLE MODEL OF WOMEN AND YOUTH PARTICIPATION INTO LOCAL AND PROVINCIAL GOVERNANCE AND PEACEBUILDING PROCESSES THROUGH THE COMMUNITY ACADEMY FOR DEMOCRACY AND DEVELOPMENT INITIATIVE.
9970,DEPARTMENT OF STATE,2/26/2025,220000.0,2025-02-26,2025-03-18-2217,"THE PROJECT PURPOSE IS TO CATALYZE LASTING IMPACT BY EMPOWERING CSOS, ELEVATING ORGANIZATIONAL STANDARDS, FOSTERING ACCOUNTABILITY AND RESILIENCE, ENHANCING CAPACITIES FOR ACTIVE COMMUNITY REPRESENTATION, AND FACILITATING MEANINGFUL DIALOGUE WITH THE GOV"
9978,DEPARTMENT OF STATE,2/26/2025,210000.0,2025-02-26,2025-03-18-2217,"ENHANCE THE CAPABILITIES OF ALGERIANS AND ALGERIAN COMMUNITY ORGANIZATIONS IN DESIGNING, WRITING, AND MANAGING SUCCESSFUL GRANTS BY PROVIDING IN-PERSON WORKSHOPS AND ONLINE COURSES, COORDINATING A COMPETITION FOR SMALL GRANTS."
10026,DEPARTMENT OF STATE,2/26/2025,190000.0,2025-02-26,2025-03-18-2217,No description currently available
10045,DEPARTMENT OF STATE,2/26/2025,175000.0,2025-02-26,2025-03-18-2217,"TO BUILD CAPACITY OF PUBLIC INSTITUTIONS, INCREASE ACCESS TO GBV RELATED LAWS AND POLICIES TO PREVENT VIOLENCE AGAINST WOMEN AND ADVOCATE FOR NATIONAL RESPONSE."
